

recordnummer,objectnummer,PID_overige.URI,wikidata_url,wikimedia_url
241253,RP-F-1994-12-51,http://hdl.handle.net/10934/RM0001.COLLECT.241253,,"https://commons.wikimedia.org/wiki/File:Portret_van_Jacqueline_Ricket_en_Lina_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-51.jpg"
241254,RP-F-1994-12-52,http://hdl.handle.net/10934/RM0001.COLLECT.241254,,"https://commons.wikimedia.org/wiki/File:Portret_van_Jacqueline_Ricket_en_Lina_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-52.jpg"
241255,RP-F-1994-12-53,http://hdl.handle.net/10934/RM0001.COLLECT.241255,,"https://commons.wikimedia.org/wiki/File:Portret_van_Koosje,_en_face_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-53.jpg"
241256,RP-F-1994-12-54,http://hdl.handle.net/10934/RM0001.COLLECT.241256,,"https://commons.wikimedia.org/wiki/File:Portret_van_Koosje,_en_profil_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-54.jpg"
241257,RP-F-1994-12-55,http://hdl.handle.net/10934/RM0001.COLLECT.241257,,"https://commons.wikimedia.org/wiki/File:Portret_van_Elisabeth_Oldenberg,_en_face_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-55.jpg"
241258,RP-F-1994-12-56,http://hdl.handle.net/10934/RM0001.COLLECT.241258,,"https://commons.wikimedia.org/wiki/File:Portret_van_Elisabeth_Oldenberg,_en_profil_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-56.jpg"
241259,RP-F-1994-12-57,http://hdl.handle.net/10934/RM0001.COLLECT.241259,,"https://commons.wikimedia.org/wiki/File:Portret_van_Amalia_Fri-Mason,_en_face_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-57.jpg"
241260,RP-F-1994-12-58,http://hdl.handle.net/10934/RM0001.COLLECT.241260,,"https://commons.wikimedia.org/wiki/File:Portret_van_Amalia_Fri-Mason,_en_profil_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-58.jpg"
241261,RP-F-1994-12-59,http://hdl.handle.net/10934/RM0001.COLLECT.241261,,"https://commons.wikimedia.org/wiki/File:Portret_van_Gerardina,_en_face_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-59.jpg"
241262,RP-F-1994-12-60,http://hdl.handle.net/10934/RM0001.COLLECT.241262,,"https://commons.wikimedia.org/wiki/File:Portret_van_Gerardina,_en_profil_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-60.jpg"
241263,RP-F-1994-12-61,http://hdl.handle.net/10934/RM0001.COLLECT.241263,,"https://commons.wikimedia.org/wiki/File:Portret_van_Wilhelmina_van_Eede,_en_face_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-61.jpg"
241264,RP-F-1994-12-62,http://hdl.handle.net/10934/RM0001.COLLECT.241264,,"https://commons.wikimedia.org/wiki/File:Portret_van_Wilhelmina_van_Eede,_en_profil_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-62.jpg"
241265,RP-F-1994-12-63,http://hdl.handle.net/10934/RM0001.COLLECT.241265,,"https://commons.wikimedia.org/wiki/File:Portret_van_Syntax,_en_face_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-63.jpg"
241266,RP-F-1994-12-64,http://hdl.handle.net/10934/RM0001.COLLECT.241266,,"https://commons.wikimedia.org/wiki/File:Portret_van_Syntax,_en_profil_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-64.jpg"
241267,RP-F-1994-12-65,http://hdl.handle.net/10934/RM0001.COLLECT.241267,,"https://commons.wikimedia.org/wiki/File:Portret_van_Richard_Mazer,_en_face_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-65.jpg"
241268,RP-F-1994-12-66,http://hdl.handle.net/10934/RM0001.COLLECT.241268,,"https://commons.wikimedia.org/wiki/File:Portret_van_Richard_Mazer,_en_profil_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-66.jpg"
241269,RP-F-1994-12-67,http://hdl.handle.net/10934/RM0001.COLLECT.241269,,"https://commons.wikimedia.org/wiki/File:Plantagehut_op_de_Koloniale_tentoonstelling,_Amsterdam_1883_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-67.jpg"
241270,RP-F-1994-12-68,http://hdl.handle.net/10934/RM0001.COLLECT.241270,,"https://commons.wikimedia.org/wiki/File:Twee_Creoolse_vrouwen_voor_een_hut_op_de_Koloniale_tentoonstelling,_Amsterdam_1883_Les_Habitants_de_Suriname._Notes_Recueillies_à_l'Exposition_Coloniale_d'Amsterdam_en_1883_(serietitel),_RP-F-1994-12-68.jpg"
241590,RP-F-1994-16-1,http://hdl.handle.net/10934/RM0001.COLLECT.241590,,"https://commons.wikimedia.org/wiki/File:Landweg_en_boerderij_van_Rosenburg_,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-1.jpg"
241591,RP-F-1994-16-2,http://hdl.handle.net/10934/RM0001.COLLECT.241591,,"https://commons.wikimedia.org/wiki/File:Plantage_Kroonenburg_,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-2.jpg"
241592,RP-F-1994-16-3,http://hdl.handle.net/10934/RM0001.COLLECT.241592,,"https://commons.wikimedia.org/wiki/File:Landbouwterrein,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-3.jpg"
241593,RP-F-1994-16-4,http://hdl.handle.net/10934/RM0001.COLLECT.241593,,"https://commons.wikimedia.org/wiki/File:Bananenveld,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-4.jpg"
241594,RP-F-1994-16-5,http://hdl.handle.net/10934/RM0001.COLLECT.241594,,"https://commons.wikimedia.org/wiki/File:Liberia-koffieplanten_op_plantage_Voorburg,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-5.jpg"
241596,RP-F-1994-16-6,http://hdl.handle.net/10934/RM0001.COLLECT.241596,,"https://commons.wikimedia.org/wiki/File:Tamarindelaan,_Mariënburg,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-6.jpg"
241597,RP-F-1994-16-7,http://hdl.handle.net/10934/RM0001.COLLECT.241597,,"https://commons.wikimedia.org/wiki/File:Cacaobomen,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-7.jpg"
241600,RP-F-1994-16-8,http://hdl.handle.net/10934/RM0001.COLLECT.241600,,"https://commons.wikimedia.org/wiki/File:Cacaovruchten,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-8.jpg"
241602,RP-F-1994-16-9,http://hdl.handle.net/10934/RM0001.COLLECT.241602,,"https://commons.wikimedia.org/wiki/File:Overdekte_markt_aan_de_Heilige_Weg,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-9.jpg"
241603,RP-F-1994-16-10,http://hdl.handle.net/10934/RM0001.COLLECT.241603,,"https://commons.wikimedia.org/wiki/File:Verlaten_plantage_die_opnieuw_in_cultuur_is_gebracht,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-10.jpg"
241604,RP-F-1994-16-11,http://hdl.handle.net/10934/RM0001.COLLECT.241604,,"https://commons.wikimedia.org/wiki/File:Buitenkamp_bij_de_groeve_van_L._&_F._de_Jong,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-11.jpg"
241607,RP-F-1994-16-12,http://hdl.handle.net/10934/RM0001.COLLECT.241607,,"https://commons.wikimedia.org/wiki/File:Decauvillespoor_verplaatsbaar_smalspoor_voor_het_vervoer_van_goudhoudende_grond,_groeve_van_L._&_F._de_Jong,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(se,_RP-F-1994-16-12.jpg"
241608,RP-F-1994-16-13,http://hdl.handle.net/10934/RM0001.COLLECT.241608,,"https://commons.wikimedia.org/wiki/File:Goudwassers,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-13.jpg"
241610,RP-F-1994-16-14,http://hdl.handle.net/10934/RM0001.COLLECT.241610,,"https://commons.wikimedia.org/wiki/File:Goudwassers_in_de_groeve_van_L._&_F._de_Jong,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-14.jpg"
241611,RP-F-1994-16-15,http://hdl.handle.net/10934/RM0001.COLLECT.241611,,"https://commons.wikimedia.org/wiki/File:Het_blootleggen_van_een_kwartsrif,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-15.jpg"
241612,RP-F-1994-16-16,http://hdl.handle.net/10934/RM0001.COLLECT.241612,,"https://commons.wikimedia.org/wiki/File:Het_blootleggen_van_kwartsriffen_in_een_groeve,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-16.jpg"
241613,RP-F-1994-16-17,http://hdl.handle.net/10934/RM0001.COLLECT.241613,,"https://commons.wikimedia.org/wiki/File:Surinamers_in_feestdos_in_de_Gouvernementstuin_te_Paramaribo_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-17.jpg"
241614,RP-F-1994-16-18,http://hdl.handle.net/10934/RM0001.COLLECT.241614,,"https://commons.wikimedia.org/wiki/File:Marrondorp,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-18.jpg"
241616,RP-F-1994-16-19,http://hdl.handle.net/10934/RM0001.COLLECT.241616,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_Surinaams_bruidspaar_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-19.jpg"
241618,RP-F-1994-16-20,http://hdl.handle.net/10934/RM0001.COLLECT.241618,,"https://commons.wikimedia.org/wiki/File:Portret_van_drie_Caraïben-vrouwen_en_een_kind,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-20.jpg"
241620,RP-F-1994-16-21,http://hdl.handle.net/10934/RM0001.COLLECT.241620,,"https://commons.wikimedia.org/wiki/File:Het_Logeergebouw_aan_de_Grote_Combéweg,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-21.jpg"
241621,RP-F-1994-16-22,http://hdl.handle.net/10934/RM0001.COLLECT.241621,,"https://commons.wikimedia.org/wiki/File:Gouvernementshotel_te_Paramaribo,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-22.jpg"
241623,RP-F-1994-16-23,http://hdl.handle.net/10934/RM0001.COLLECT.241623,,"https://commons.wikimedia.org/wiki/File:Het_maken_van_stenen,_Suriname_Kolonie_Suriname_Afbeeldingen_betreffende_Cultuurgewassen,_Plantages,_Goudvelden,_Volkstypen_enz._(serietitel),_RP-F-1994-16-23.jpg"
242542,RP-T-1959-119,http://hdl.handle.net/10934/RM0001.COLLECT.242542,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_de_koffieplantage_Leeverpoel_in_Suriname_Plantagie_Leeverpoel_Geleegen_Rievier_Cottica_linksop_vaarende_(titel_op_object),_RP-T-1959-119.jpg"
242544,RP-T-1959-120,http://hdl.handle.net/10934/RM0001.COLLECT.242544,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_de_plantage_Cornelis_Vriendschap_in_Suriname_Plantagie_Cornelis_Vriendschap_(titel_op_object),_RP-T-1959-120.jpg"
242808,NG-MC-83,http://hdl.handle.net/10934/RM0001.COLLECT.242808,,"https://commons.wikimedia.org/wiki/File:Kistje_met_drie_en_twintig_houtmonsters_van_Suriname,_NG-MC-83.jpg"
242809,NG-MC-84,http://hdl.handle.net/10934/RM0001.COLLECT.242809,,"https://commons.wikimedia.org/wiki/File:Kistje_met_vier_en_veertig_houtmonsters_van_Suriname,_NG-MC-84.jpg"
243440,RP-T-1957-252,http://hdl.handle.net/10934/RM0001.COLLECT.243440,,"https://commons.wikimedia.org/wiki/File:Gezicht_bij_een_hoeve_in_Suriname,_RP-T-1957-252.jpg"
245211,NG-MC-1407,http://hdl.handle.net/10934/RM0001.COLLECT.245211,,
249186,RP-F-F00377,http://hdl.handle.net/10934/RM0001.COLLECT.249186,,
250268,RP-T-1994-98,http://hdl.handle.net/10934/RM0001.COLLECT.250268,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_Sommelsdijk_in_Suriname,_RP-T-1994-98.jpg"
251244,RP-F-F14571,http://hdl.handle.net/10934/RM0001.COLLECT.251244,,"https://commons.wikimedia.org/wiki/File:Portret_van_Betsy_Tyndall-de_Veer_met_Beth,_RP-F-F14571.jpg"
252033,RP-F-F00695,http://hdl.handle.net/10934/RM0001.COLLECT.252033,,"https://commons.wikimedia.org/wiki/File:Album_met_28_foto's_van_een_Nederlands-Surinaamse_familie,_RP-F-F00695.jpg"
252209,RP-F-F00938,http://hdl.handle.net/10934/RM0001.COLLECT.252209,,"https://commons.wikimedia.org/wiki/File:Fotoalbum_met_bezienswaardigheden_in_Paramaribo_Suriname_Paramaribo._(titel_op_object),_RP-F-F00938.jpg"
252428,RP-F-F01202,http://hdl.handle.net/10934/RM0001.COLLECT.252428,,"https://commons.wikimedia.org/wiki/File:Fotoalbum_van_een_onbekende_Nederlandse_familie_met_connecties_in_Suriname_en_Nederlands-Indië_(1),_RP-F-F01202.jpg"
252429,RP-F-F01203,http://hdl.handle.net/10934/RM0001.COLLECT.252429,,"https://commons.wikimedia.org/wiki/File:Fotoalbum_van_een_onbekende_Nederlandse_familie_met_opnames_van_Suriname,_Europa_en_Nederlands-Indië,_RP-F-F01203.jpg"
252430,RP-F-F01204,http://hdl.handle.net/10934/RM0001.COLLECT.252430,,"https://commons.wikimedia.org/wiki/File:Fotoalbum_van_een_onbekende_Nederlandse_familie_met_connecties_in_Suriname_en_Nederlands-Indië_(2).,_RP-F-F01204.jpg"
255313,NG-412,http://hdl.handle.net/10934/RM0001.COLLECT.255313,,"https://commons.wikimedia.org/wiki/File:Diorama_van_het_Gouvernementsplein_in_Paramaribo,_NG-412.jpg"
258640,RP-F-F04145,http://hdl.handle.net/10934/RM0001.COLLECT.258640,,
259244,RP-F-F04253,http://hdl.handle.net/10934/RM0001.COLLECT.259244,,"https://commons.wikimedia.org/wiki/File:Surinaams_voetbalelftal_bezoekt_Volendam,_RP-F-F04253.jpg"
259743,RP-F-F22819,http://hdl.handle.net/10934/RM0001.COLLECT.259743,,"https://commons.wikimedia.org/wiki/File:Portret_Louise_Smith,_RP-F-F22819.jpg"
262962,NG-478,http://hdl.handle.net/10934/RM0001.COLLECT.262962,,"https://commons.wikimedia.org/wiki/File:Algemene_kaart_van_Suriname_Algemeene_kaart_van_de_Colonie_of_Provintie_van_Suriname_met_de_rivieren,_districten,_ontdekkingen_door_militaire_togten_en_de_grootte_der_gemeeten_plantagien_door_last,_op_kosten,_en_met_app,_NG-478.jpg"
263020,NG-488-A,http://hdl.handle.net/10934/RM0001.COLLECT.263020,,
263021,NG-488-B,http://hdl.handle.net/10934/RM0001.COLLECT.263021,,
264321,RP-F-F24823,http://hdl.handle.net/10934/RM0001.COLLECT.264321,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_de_Waterkant,_Paramaribo,_Suriname,_RP-F-F24823.jpg"
264322,RP-F-F24824,http://hdl.handle.net/10934/RM0001.COLLECT.264322,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_de_Waterkant,_Paramaribo,_Suriname,_RP-F-F24824.jpg"
264323,RP-F-F24825,http://hdl.handle.net/10934/RM0001.COLLECT.264323,,"https://commons.wikimedia.org/wiki/File:Portret_van_Surinaamse_Arowakken_tegen_geschilderde_achtergrond,_Paramaribo,_RP-F-F24825.jpg"
264324,RP-F-F24826,http://hdl.handle.net/10934/RM0001.COLLECT.264324,,"https://commons.wikimedia.org/wiki/File:Portret_van_Surinaamse_Arowakken_tegen_geschilderde_achtergrond,_RP-F-F24826.jpg"
271413,NG-1994-5-42,http://hdl.handle.net/10934/RM0001.COLLECT.271413,,
272713,RP-F-F00695-A,http://hdl.handle.net/10934/RM0001.COLLECT.272713,,"https://commons.wikimedia.org/wiki/File:Portret_van_Helena_van_Lo,_RP-F-F00695-A.jpg"
272714,RP-F-F00695-B,http://hdl.handle.net/10934/RM0001.COLLECT.272714,,"https://commons.wikimedia.org/wiki/File:Portret_van_(vermoedelijk)_een_Surinaams_meisje_met_loshangend_haar,_RP-F-F00695-B.jpg"
272715,RP-F-F00695-D,http://hdl.handle.net/10934/RM0001.COLLECT.272715,,"https://commons.wikimedia.org/wiki/File:Portret_van_(vermoedelijk)_een_Surinaamse_vrouw_aangeduid_als_Marie,_RP-F-F00695-D.jpg"
272716,RP-F-F00695-C,http://hdl.handle.net/10934/RM0001.COLLECT.272716,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_jongetje,_RP-F-F00695-C.jpg"
272717,RP-F-F00695-E,http://hdl.handle.net/10934/RM0001.COLLECT.272717,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_kind_in_een_lange_jurk_bij_een_balustrade_met_een_emmer_en_een_hark,_RP-F-F00695-E.jpg"
272718,RP-F-F00695-F,http://hdl.handle.net/10934/RM0001.COLLECT.272718,,"https://commons.wikimedia.org/wiki/File:Portret_van_twee_meisjes_in_lange_jurken_met_hoeden,_RP-F-F00695-F.jpg"
272719,RP-F-F00695-G,http://hdl.handle.net/10934/RM0001.COLLECT.272719,,"https://commons.wikimedia.org/wiki/File:Portret_van_(vermoedelijk)_een_Surinaamse_jongen,_RP-F-F00695-G.jpg"
272720,RP-F-F00695-H,http://hdl.handle.net/10934/RM0001.COLLECT.272720,,"https://commons.wikimedia.org/wiki/File:Portret_van_(vermoedelijk)_een_Surinaamse_jongen,_RP-F-F00695-H.jpg"
272721,RP-F-F00695-K,http://hdl.handle.net/10934/RM0001.COLLECT.272721,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_vrouw_met_twee_kinderen,_RP-F-F00695-K.jpg"
272722,RP-F-F00695-I,http://hdl.handle.net/10934/RM0001.COLLECT.272722,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_vrouw_staand_bij_een_fauteuil,_RP-F-F00695-I.jpg"
272723,RP-F-F00695-J,http://hdl.handle.net/10934/RM0001.COLLECT.272723,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_vrouw_staand_bij_een_fauteuil,_RP-F-F00695-J.jpg"
272724,RP-F-F00695-Q,http://hdl.handle.net/10934/RM0001.COLLECT.272724,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_meisje_met_een_boek,_RP-F-F00695-Q.jpg"
272725,RP-F-F00695-L,http://hdl.handle.net/10934/RM0001.COLLECT.272725,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_vrouw,_RP-F-F00695-L.jpg"
272726,RP-F-F00695-M,http://hdl.handle.net/10934/RM0001.COLLECT.272726,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_baby_op_een_stoel,_RP-F-F00695-M.jpg"
272727,RP-F-F00695-N,http://hdl.handle.net/10934/RM0001.COLLECT.272727,,"https://commons.wikimedia.org/wiki/File:Hond_liggend_op_tafel,_RP-F-F00695-N.jpg"
272728,RP-F-F00695-O,http://hdl.handle.net/10934/RM0001.COLLECT.272728,,"https://commons.wikimedia.org/wiki/File:Portret_van_E.(..)._van_Liero(..)_op_twintigjarige_leeftijd,_RP-F-F00695-O.jpg"
272729,RP-F-F00695-P,http://hdl.handle.net/10934/RM0001.COLLECT.272729,,"https://commons.wikimedia.org/wiki/File:Portret_van_(vermoedelijk)_een_Surinaamse_vrouw_aangeduid_als_Ada,_RP-F-F00695-P.jpg"
272730,RP-F-F00695-R,http://hdl.handle.net/10934/RM0001.COLLECT.272730,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_vrouw_met_een_haarnetje,_RP-F-F00695-R.jpg"
272731,RP-F-F00695-S,http://hdl.handle.net/10934/RM0001.COLLECT.272731,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_baby_in_een_fauteuil,_RP-F-F00695-S.jpg"
272732,RP-F-F00695-T,http://hdl.handle.net/10934/RM0001.COLLECT.272732,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_man_met_een_sik_en_een_snor,_RP-F-F00695-T.jpg"
272733,RP-F-F00695-V,http://hdl.handle.net/10934/RM0001.COLLECT.272733,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_meisje_in_een_lange_jurk_bij_een_stoel,_RP-F-F00695-V.jpg"
272734,RP-F-F00695-U,http://hdl.handle.net/10934/RM0001.COLLECT.272734,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_meisje_bij_een_armstoel,_RP-F-F00695-U.jpg"
272735,RP-F-F00695-W,http://hdl.handle.net/10934/RM0001.COLLECT.272735,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_vrouw,_RP-F-F00695-W.jpg"
272736,RP-F-F00695-X,http://hdl.handle.net/10934/RM0001.COLLECT.272736,,"https://commons.wikimedia.org/wiki/File:Portret_van_(vermoedelijk)_een_Surinaamse_man_met_baard,_snor_en_stropdas,_RP-F-F00695-X.jpg"
272737,RP-F-F00695-Y,http://hdl.handle.net/10934/RM0001.COLLECT.272737,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_jonge_vrouw_met_opgestoken_haar_en_kanten_kraag,_RP-F-F00695-Y.jpg"
272738,RP-F-F00695-Z,http://hdl.handle.net/10934/RM0001.COLLECT.272738,,"https://commons.wikimedia.org/wiki/File:Vrouw_met_drie_weken_oude_baby_Gerard_op_een_veranda,_RP-F-F00695-Z.jpg"
272739,RP-F-F00695-AB,http://hdl.handle.net/10934/RM0001.COLLECT.272739,,"https://commons.wikimedia.org/wiki/File:Portret_van_een_kind_met_een_speelgoedhond,_RP-F-F00695-AB.jpg"
272740,RP-F-F00695-AA,http://hdl.handle.net/10934/RM0001.COLLECT.272740,,"https://commons.wikimedia.org/wiki/File:Portret_van_(vermoedelijk)_een_Surinaamse_vrouw_in_een_lange_jurk_staand_voor_een_muur,_RP-F-F00695-AA.jpg"
285181,RP-F-F01154-A,http://hdl.handle.net/10934/RM0001.COLLECT.285181,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_de_binnenplaats_van_Schloss_Heidelberg,_RP-F-F01154-A.jpg"
285182,RP-F-F01154-B,http://hdl.handle.net/10934/RM0001.COLLECT.285182,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_de_Rosenlanigletsjer_van_de_Gschwand-Alp_Rosenlani_von_Gschwandmad-Alp_(titel_op_object),_RP-F-F01154-B.jpg"
285183,RP-F-F01154-C,http://hdl.handle.net/10934/RM0001.COLLECT.285183,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_Heidelberg_over_de_Neckar,_RP-F-F01154-C.jpg"
285184,RP-F-F01154-D,http://hdl.handle.net/10934/RM0001.COLLECT.285184,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_de_noordzijde_van_de_Dom_van_Keulen,_RP-F-F01154-D.jpg"
285185,RP-F-F01154-E,http://hdl.handle.net/10934/RM0001.COLLECT.285185,,"https://commons.wikimedia.org/wiki/File:Gezicht_op_het_stadhuis_van_Le_Havre,_RP-F-F01154-E.jpg"
285186,RP-F-F01154-F,http://hdl.handle.net/10934/RM0001.COLLECT.285186,,"https://commons.wikimedia.org/wiki/File:Man_staand_op_een_brug_in_de_Aareschlucht_bij_Meiringen_Aareschlucht,_Kleine_Enge_(titel_op_object),_RP-F-F01154-F.jpg"
285187,RP-F-F01154-G,http://hdl.handle.net/10934/RM0001.COLLECT.285187,,"https://commons.wikimedia.org/wiki/File:Gevel_van_de_kathedraal_van_Le_Havre_(cathédrale_Notre-Dame-de-Grâce),_RP-F-F01154-G.jpg"
